560,6.04913
836,11.1012
265,1.75478
794,9.1882
1968,31.5734
714,6.34687
748,12.5196
605,7.69289
630,6.53907
1296,18.4957
616,8.57471
2064,30.9096
788,7.52161
389,5.98685
1156,18.1281
1116,18.8835
1134,14.517
956,13.8547
821,14.9159
1627,27.1493
1325,19.8465
816,13.5232
677,7.56517
414,4.06573
1357,20.6011
938,9.33923
1544,27.4697
975,16.6338
1839,23.5108
1129,16.786
1541,21.5467
794,16.4591
1199,23.2148
1538,22.4826
915,10.9078
710,8.95517
1650,25.302
884,11.6826
1076,13.9676
732,7.04579
989,14.0304
1798,27.5209
316,3.55772
903,7.85159
361,4.24459
886,15.2725
839,16.6549
1136,14.7139
763,9.32494
1867,26.7431
2079,31.8319
802,10.6813
807,7.87126
624,5.97392
814,11.362
817,8.39936
967,11.6197
970,9.49868
1035,14.3994
1795,27.1398
118,0.769788
411,2.17811
693,9.86526
957,13.9014
470,5.50527
727,9.13653
881,8.93434
1000,10.1898
1117,14.5593
751,7.61132
356,2.68583
194,1.13252
1364,24.748
1476,20.343
1064,11.9688
846,11.586
1030,12.3939
385,4.89295
560,5.69825
159,0.848779
888,10.7805
963,12.0479
1124,18.5778
1400,26.4236
1473,23.6014
368,3.39007
566,6.86015
1860,26.6188
1393,24.8687
1231,18.748
1300,23.6933
228,1.80013
1479,15.8902
1171,13.4071
679,7.62946
1463,20.3429
1494,23.6166
1262,20.7143
858,7.83898
361,4.36422
1292,18.8398
939,9.70805
1850,24.6535
916,9.97315
902,11.0506
557,13.5819
1449,23.5737
357,4.37969
655,6.08047
997,12.5276
1053,16.5402
884,10.1151
957,10.7984
421,5.70542
627,4.37122
851,10.1396
